key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt
space,14.32677,space,6.405605,52775,0,0,0,0,1,zi,001,2020-12-08_11h56.18.443,main,2020.2.5,Win32,60,,
,,,,,,,,,,zi,001,2020-12-08_11h56.18.443,main,2020.2.5,Win32,60,n,10.408855
