key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt
space,8.744615,space,5.90695,13789,0,0,0,0,1,,001,2020-12-12_18h49.17.044,main,2020.2.5,MacIntel,60,,
,,,,,,,,,,,001,2020-12-12_18h49.17.044,main,2020.2.5,MacIntel,60,y,3.050485
