key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt
space,3.63154,space,7.93537,2885,0,0,0,0,1,CW,001,2020-12-13_00h46.27.604,main,2020.2.5,Win32,60,,
,,,,,,,,,,CW,001,2020-12-13_00h46.27.604,main,2020.2.5,Win32,60,y,6.848115
