key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt
space,5.592765,space,1.184525,22994,0,0,0,0,1,kaveri,001,2020-12-12_18h00.00.024,main,2020.2.5,MacIntel,60,,
,,,,,,,,,,kaveri,001,2020-12-12_18h00.00.024,main,2020.2.5,MacIntel,60,y,4.611225
