key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt
space,2.291215,space,1.215285,80844,0,0,0,0,1,Joe ,001,2020-12-12_01h47.39.593,main,2020.2.5,MacIntel,60,,
,,,,,,,,,,Joe ,001,2020-12-12_01h47.39.593,main,2020.2.5,MacIntel,60,y,1.21233
