key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt
space,24.99103,space,8.619795,27546,0,0,0,0,1,Jo,001,2020-12-05_20h04.27.479,main,2020.2.5,Win32,60,,
,,,,,,,,,,Jo,001,2020-12-05_20h04.27.479,main,2020.2.5,Win32,60,n,9.094605
