key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt
space,16.541145,space,9.88894,433,0,0,0,0,1,juanmoo,001,2020-12-10_13h42.50.853,main,2020.2.5,MacIntel,60,,
,,,,,,,,,,juanmoo,001,2020-12-10_13h42.50.853,main,2020.2.5,MacIntel,60,y,13.73042
