key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt
space,6.907515,5,5.86309,433,0,0,0,0,1,kat,001,2020-12-09_23h40.21.347,main,2020.2.5,MacIntel,60,,
,,,,,,,,,,kat,001,2020-12-09_23h40.21.347,main,2020.2.5,MacIntel,60,n,3.013085
