key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt
space,9.717625,space,11.95558,150,0,0,0,0,1,Aunt MB's favorite niece,001,2020-11-30_21h04.45.501,main,2020.2.5,MacIntel,60,,
,,,,,,,,,,Aunt MB's favorite niece,001,2020-11-30_21h04.45.501,main,2020.2.5,MacIntel,60,n,15.30752
