key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt
space,35.930825,space,24.84674,695,0,0,0,0,1,Bumpa,001,2020-11-30_16h55.41.577,main,2020.2.5,Win32,60,,
,,,,,,,,,,Bumpa,001,2020-11-30_16h55.41.577,main,2020.2.5,Win32,60,n,18.370775
