key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt
space,1.39614,space,1.36996,98246,0,0,0,0,1,Jim,002,2020-12-08_13h11.47.796,main,2020.2.5,Win32,60,,
,,,,,,,,,,Jim,002,2020-12-08_13h11.47.796,main,2020.2.5,Win32,60,y,1.998355
