key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt
space,22.12136,space,13.409135,612,0,0,0,0,1,WRLMan,001,2020-11-30_17h10.16.771,main,2020.2.5,Win32,60,,
,,,,,,,,,,WRLMan,001,2020-11-30_17h10.16.771,main,2020.2.5,Win32,60,n,8.165685
