key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt
space,17.560335,space,10.12504,855,0,0,0,0,1,Daddoo,001,2020-11-28_16h42.40.339,main,2020.2.5,Win32,60,,
,,,,,,,,,,Daddoo,001,2020-11-28_16h42.40.339,main,2020.2.5,Win32,60,y,6.358205
