key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt
space,11.023,space,7.259,348,0,0,0,0,1,Mitch,001,2020-11-27_11h52.10.919,main,2020.2.5,MacIntel,60,,
,,,,,,,,,,Mitch,001,2020-11-27_11h52.10.919,main,2020.2.5,MacIntel,60,y,5.354
