key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,typedWord,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt
space,15.872,space,8.712,996,0,0,0,0,1,Heather,001,2020-11-27_12h21.12.480,main,2020.2.5,MacIntel,60,,
,,,,,,,,,,Heather,001,2020-11-27_12h21.12.480,main,2020.2.5,MacIntel,60,y,9.109
